acceleration,age,aggression,agility,balance,ball control,club,composure,crossing,curve,defending,dri,dribbling,finishing,free kick accuracy,full name,heading,height,interceptions,jumping,league,long passing,long shots,marking,name,nation,overall,pac,pas,penalties,phy,positioning,reactions,sho,short passing,shot power,sliding tackle,sprint speed,stamina,standing tackle,strength,strong foot,vision,volleys
66,25,83,65,64,66,Rsc Anderlecht,64,53,39,72,62,57,34,34,Uros Spajic,76,184,69,79,Belgium Pro League,53,36,72,Spajic,Serbia,73,68,53,44,76,41,70,40,61,59,68,70,67,73,77,Right,47,30
82,23,48,78,78,77,Levante Ud,63,65,68,30,77,80,71,65,David Remeseiro Salgueiro,56,178,27,67,Laliga Santander,52,67,23,Jason,Spain,73,80,65,72,62,73,68,71,71,75,26,79,65,31,66,Right,63,66
52,30,78,56,51,64,Club Tijuana,39,54,35,70,62,64,34,55,Damian Musto,68,182,69,65,Liga Bancomer Mx,78,69,68,Musto,Argentina,73,53,65,36,77,59,73,49,76,70,68,54,80,75,77,Right,59,32
53,27,66,58,55,75,Independiente,63,58,44,70,67,66,61,56,Nery Dominguez,68,184,71,69,Primera Division,72,69,67,Dominguez,Argentina,73,58,69,55,74,56,66,64,77,77,67,62,76,73,76,Right,75,43
92,27,64,82,87,65,Benevento,69,69,58,68,68,65,36,37,Gaetano Letizia,55,173,69,75,Calcio A,65,45,68,Letizia,Italy,73,88,61,45,72,55,69,41,65,49,72,85,81,71,70,Right,49,28
92,27,64,82,87,65,Benevento,69,69,58,68,68,65,36,37,Gaetano Letizia,55,173,69,75,Calcio A,65,45,68,Letizia,Italy,73,88,61,45,72,55,69,41,65,49,72,85,81,71,70,Right,49,28
91,28,42,84,85,75,Carpi,73,72,71,52,76,75,50,53,Lorenzo Pasciuti,48,172,53,61,Calcio B,66,50,57,Pasciuti,Italy,73,87,66,47,64,69,65,52,70,56,58,84,81,47,65,Right,55,52
91,28,42,84,85,75,Carpi,73,72,71,52,76,75,50,53,Lorenzo Pasciuti,48,172,53,61,Calcio B,66,50,57,Pasciuti,Italy,73,87,66,47,64,69,65,52,70,56,58,84,81,47,65,Right,55,52
93,28,38,91,93,74,Parma,77,71,70,24,77,75,63,34,Antonio Di Gaudio,40,169,22,56,Calcio B,56,68,24,Di Gaudio,Italy,73,93,65,56,47,60,63,63,68,62,24,93,82,21,33,Right,65,54
93,28,38,91,93,74,Parma,77,71,70,24,77,75,63,34,Antonio Di Gaudio,40,169,22,56,Calcio B,56,68,24,Di Gaudio,Italy,73,93,65,56,47,60,63,63,68,62,24,93,82,21,33,Right,65,54
55,33,87,57,49,66,Boavista Fc,66,48,49,72,64,64,38,40,Idrissa Mandiang,75,189,75,65,Liga Nos,59,53,67,Idris,Senegal,73,57,59,53,86,54,74,51,70,77,68,58,91,74,85,Right,57,43
55,33,87,57,49,66,Boavista Fc,66,48,49,72,64,64,38,40,Idrissa Mandiang,75,189,75,65,Liga Nos,59,53,67,Idris,Senegal,73,57,59,53,86,54,74,51,70,77,68,58,91,74,85,Right,57,43
53,25,77,39,42,59,Akhmat Grozny,63,34,32,71,47,38,21,25,Wilker Angel,70,188,73,76,Sogaz Russian Football Championship,50,37,72,Angel,Venezuela,73,57,44,36,79,27,68,30,58,42,68,61,62,70,89,Right,34,24
53,25,77,39,42,59,Akhmat Grozny,63,34,32,71,47,38,21,25,Wilker Angel,70,188,73,76,Sogaz Russian Football Championship,50,37,72,Angel,Venezuela,73,57,44,36,79,27,68,30,58,42,68,61,62,70,89,Right,34,24
44,25,71,64,41,73,Az,78,42,36,31,65,62,77,37,Wout Weghorst,81,197,34,77,Eredivisie,31,55,23,Weghorst,Netherlands,73,58,50,72,80,73,66,71,63,77,26,69,80,23,84,Right,54,63
44,25,71,64,41,73,Az,78,42,36,31,65,62,77,37,Wout Weghorst,81,197,34,77,Eredivisie,31,55,23,Weghorst,Netherlands,73,58,50,72,80,73,66,71,63,77,26,69,80,23,84,Right,54,63
64,28,59,46,44,66,Atalanta,63,71,55,75,61,63,26,36,Jose Luis Palomino,77,187,71,33,Calcio A,60,29,75,Palomino,Argentina,73,49,59,44,74,28,67,32,70,48,78,37,72,76,85,Left,33,32
64,28,59,46,44,66,Atalanta,63,71,55,75,61,63,26,36,Jose Luis Palomino,77,187,71,33,Calcio A,60,29,75,Palomino,Argentina,73,49,59,44,74,28,67,32,70,48,78,37,72,76,85,Left,33,32
76,23,67,71,61,72,Kaa Gent,70,58,36,39,72,73,74,42,Mamadou Sylla,74,184,36,74,Belgium Pro League,36,68,27,Sylla,Senegal,73,77,60,62,71,68,68,71,70,74,37,78,67,42,75,Right,72,63
76,23,67,71,61,72,Kaa Gent,70,58,36,39,72,73,74,42,Mamadou Sylla,74,184,36,74,Belgium Pro League,36,68,27,Sylla,Senegal,73,77,60,62,71,68,68,71,70,74,37,78,67,42,75,Right,72,63
60,30,85,34,72,52,Granada Cf,64,36,35,72,43,30,28,40,Hernan Menosse,78,185,70,64,Laliga 1 I 2 I 3,60,23,72,Menosse,Uruguay,73,63,47,55,79,27,65,36,55,65,68,66,71,72,83,Right,39,36
60,30,85,34,72,52,Granada Cf,64,36,35,72,43,30,28,40,Hernan Menosse,78,185,70,64,Laliga 1 I 2 I 3,60,23,72,Menosse,Uruguay,73,63,47,55,79,27,65,36,55,65,68,66,71,72,83,Right,39,36
78,24,71,75,74,71,Kaa Gent,67,70,69,49,73,74,69,67,Kenneth Saief,40,176,56,70,Belgium Pro League,67,70,38,Saief,United States,73,77,70,66,70,68,69,70,72,73,61,76,76,53,66,Left,71,71
78,24,71,75,74,71,Kaa Gent,67,70,69,49,73,74,69,67,Kenneth Saief,40,176,56,70,Belgium Pro League,67,70,38,Saief,United States,73,77,70,66,70,68,69,70,72,73,61,76,76,53,66,Left,71,71
74,29,61,75,69,74,F. Santa Maria Da Feira,67,70,61,58,73,72,64,45,Luis Miguel Coimbra Aurelio,74,179,53,77,Liga Nos,66,67,50,Luis Aurelio,Portugal,73,70,68,53,69,72,74,67,72,76,66,67,85,63,63,Right,68,72
74,29,61,75,69,74,F. Santa Maria Da Feira,67,70,61,58,73,72,64,45,Luis Miguel Coimbra Aurelio,74,179,53,77,Liga Nos,66,67,50,Luis Aurelio,Portugal,73,70,68,53,69,72,74,67,72,76,66,67,85,63,63,Right,68,72
79,25,49,74,63,72,Monterrey,77,40,64,22,72,73,70,42,Jorge Benitez,72,182,14,69,Liga Bancomer Mx,42,68,19,Benitez,Paraguay,73,79,54,67,67,73,69,70,61,73,16,79,66,16,75,Right,63,75
79,25,49,74,63,72,Monterrey,77,40,64,22,72,73,70,42,Jorge Benitez,72,182,14,69,Liga Bancomer Mx,42,68,19,Benitez,Paraguay,73,79,54,67,67,73,69,70,61,73,16,79,66,16,75,Right,63,75
79,29,55,90,90,69,Deportivo Cali,71,79,67,34,73,71,72,66,Fabian Sambueza,37,170,28,48,Liga Dimayor,70,53,35,Sambueza,Argentina,73,80,75,65,49,66,62,65,76,63,44,81,71,34,35,Right,79,49
79,29,55,90,90,69,Deportivo Cali,71,79,67,34,73,71,72,66,Fabian Sambueza,37,170,28,48,Liga Dimayor,70,53,35,Sambueza,Argentina,73,80,75,65,49,66,62,65,76,63,44,81,71,34,35,Right,79,49
85,28,65,77,75,76,River Plate,68,78,59,67,71,67,26,32,Jorge Moreira,65,174,59,64,Primera Division,72,59,67,Moreira,Paraguay,73,86,68,39,61,62,64,41,77,55,66,87,85,72,48,Right,51,28
85,28,65,77,75,76,River Plate,68,78,59,67,71,67,26,32,Jorge Moreira,65,174,59,64,Primera Division,72,59,67,Moreira,Paraguay,73,86,68,39,61,62,64,41,77,55,66,87,85,72,48,Right,51,28
68,23,76,67,53,73,As Saint-Etienne,69,53,58,72,69,69,63,75,Hernani Azevedo Junior,66,188,73,62,Ligue 1 Conforama,73,75,72,Hernani,Brazil,73,69,66,72,70,69,71,68,71,75,69,69,69,74,69,Right,67,57
68,23,76,67,53,73,As Saint-Etienne,69,53,58,72,69,69,63,75,Hernani Azevedo Junior,66,188,73,62,Ligue 1 Conforama,73,75,72,Hernani,Brazil,73,69,66,72,70,69,71,68,71,75,69,69,69,74,69,Right,67,57
84,21,75,73,63,66,Feyenoord,68,32,33,72,69,72,48,28,Jeremiah St. Juste,66,183,75,86,Eredivisie,65,47,68,St. Juste,Netherlands,73,83,54,59,74,55,68,52,67,66,74,82,73,75,72,Right,56,44
84,21,75,73,63,66,Feyenoord,68,32,33,72,69,72,48,28,Jeremiah St. Juste,66,183,75,86,Eredivisie,65,47,68,St. Juste,Netherlands,73,83,54,59,74,55,68,52,67,66,74,82,73,75,72,Right,56,44
71,24,56,72,64,75,Panathinaikos Fc,67,67,65,45,72,72,72,59,Robin Lod,56,180,49,55,Hellas Liga,68,74,41,Lod,Finland,73,72,70,61,64,68,67,72,75,76,42,73,67,44,67,Left,68,65
71,24,56,72,64,75,Panathinaikos Fc,67,67,65,45,72,72,72,59,Robin Lod,56,180,49,55,Hellas Liga,68,74,41,Lod,Finland,73,72,70,61,64,68,67,72,75,76,42,73,67,44,67,Left,68,65
81,23,27,77,77,74,Ulsan Hyundai Horang-I,60,68,48,24,73,73,65,27,Seung Joon Kim,57,181,38,55,K League Classic,53,64,16,Kim Seung Joon,Korea Republic,73,81,63,58,59,75,67,66,68,69,17,81,81,14,61,Right,71,60
81,23,27,77,77,74,Ulsan Hyundai Horang-I,60,68,48,24,73,73,65,27,Seung Joon Kim,57,181,38,55,K League Classic,53,64,16,Kim Seung Joon,Korea Republic,73,81,63,58,59,75,67,66,68,69,17,81,81,14,61,Right,71,60
80,25,56,75,78,75,Heracles Almelo,72,64,75,23,78,82,67,75,Brandley Kuwas,39,178,23,65,Eredivisie,66,77,21,Kuwas,Netherlands,73,79,68,56,65,68,67,71,68,80,19,78,67,21,68,Left,69,62
80,25,56,75,78,75,Heracles Almelo,72,64,75,23,78,82,67,75,Brandley Kuwas,39,178,23,65,Eredivisie,66,77,21,Kuwas,Netherlands,73,79,68,56,65,68,67,71,68,80,19,78,67,21,68,Left,69,62
91,25,85,92,90,73,Vitoria Setubal,65,65,66,56,76,75,63,57,Joao Jose Pereira Da Costa,65,170,61,77,Liga Nos,69,77,50,Costinha,Portugal,73,88,70,72,60,71,77,69,74,74,50,85,80,57,38,Right,71,57
91,25,85,92,90,73,Vitoria Setubal,65,65,66,56,76,75,63,57,Joao Jose Pereira Da Costa,65,170,61,77,Liga Nos,69,77,50,Costinha,Portugal,73,88,70,72,60,71,77,69,74,74,50,85,80,57,38,Right,71,57
70,29,44,67,65,68,Al Faisaly,70,39,58,21,68,68,75,60,Tendai Ndoro,73,183,13,65,Abdul Latif Jameel League,30,69,17,Ndoro,Zimbabwe,73,72,51,70,67,78,65,73,56,76,15,73,69,14,75,Right,65,60
70,29,44,67,65,68,Al Faisaly,70,39,58,21,68,68,75,60,Tendai Ndoro,73,183,13,65,Abdul Latif Jameel League,30,69,17,Ndoro,Zimbabwe,73,72,51,70,67,78,65,73,56,76,15,73,69,14,75,Right,65,60
67,23,75,53,44,57,Malaga Cf,65,66,32,73,53,48,25,34,Diego Gonzalez Polanco,71,184,67,72,Laliga Santander,67,24,74,Diego Gonzalez,Spain,73,68,57,42,75,41,62,28,65,35,78,69,72,75,76,Left,39,22
67,23,75,53,44,57,Malaga Cf,65,66,32,73,53,48,25,34,Diego Gonzalez Polanco,71,184,67,72,Laliga Santander,67,24,74,Diego Gonzalez,Spain,73,68,57,42,75,41,62,28,65,35,78,69,72,75,76,Left,39,22
75,21,35,65,70,72,Vitoria Guimaraes,72,40,56,24,69,69,72,60,Oscar Estupinan,78,182,18,87,Liga Nos,47,70,16,Estupinan,Colombia,73,73,49,63,68,74,63,72,56,78,20,71,75,21,75,Left,43,65
75,21,35,65,70,72,Vitoria Guimaraes,72,40,56,24,69,69,72,60,Oscar Estupinan,78,182,18,87,Liga Nos,47,70,16,Estupinan,Colombia,73,73,49,63,68,74,63,72,56,78,20,71,75,21,75,Left,43,65
47,21,74,59,57,61,Hannover 96,52,41,37,73,57,54,41,39,Waldemar Anton,67,189,74,71,Bundesliga,60,40,72,Anton,Germany,73,56,55,48,74,50,70,43,66,49,70,64,68,75,77,Right,56,38
47,21,74,59,57,61,Hannover 96,52,41,37,73,57,54,41,39,Waldemar Anton,67,189,74,71,Bundesliga,60,40,72,Anton,Germany,73,56,55,48,74,50,70,43,66,49,70,64,68,75,77,Right,56,38
74,28,74,71,67,72,Atiker Konyaspor,66,74,31,70,71,72,44,34,Nejc Skubic,64,178,74,71,Super Lig,63,46,68,Skubic,Slovenia,73,73,62,74,72,68,68,52,68,62,69,72,79,73,68,Right,56,60
80,20,41,68,60,68,Swansea City,70,37,50,25,67,66,73,42,Tammy Abraham,72,190,22,71,Premier League,41,62,19,Abraham,England,73,80,53,72,70,73,71,70,64,75,15,80,71,22,81,Right,60,44
72,20,74,69,74,68,Toulouse Football Club,71,65,69,73,68,67,35,39,Kelvin Amian Adou,62,180,72,73,Ligue 1 Conforama,57,35,76,Amian Adou,France,73,72,62,42,72,62,71,40,72,50,74,72,74,75,71,Right,49,46
62,25,75,55,53,75,Fc Sion,65,66,56,62,70,73,60,62,Pajtim Kasami,62,188,67,59,Raiffeisen Super League,70,72,58,Kasami,Switzerland,73,66,70,63,77,67,74,68,73,84,56,70,82,64,78,Left,74,65
64,28,75,43,48,55,Rosario Central,36,59,39,72,46,40,27,33,Fernando Tobio,72,185,72,79,Primera Division,57,21,74,Tobio,Argentina,73,66,52,36,78,40,69,30,64,40,70,68,72,72,82,Right,27,36
86,29,32,83,77,74,Vitoria Guimaraes,69,68,73,30,76,77,72,71,Heldon Augusto Almeida Ramos,59,174,31,61,Liga Nos,56,64,27,Heldon,Cape Verde Islands,73,85,65,71,53,71,74,70,63,72,21,84,73,25,50,Right,68,64
79,23,42,81,67,72,Spartak Moscow,69,67,45,35,74,75,72,38,Pedro Rocha Neves,67,175,32,65,Sogaz Russian Football Championship,65,62,34,Pedro Rocha,Brazil,73,79,66,66,55,77,76,67,72,61,27,79,55,30,59,Right,66,58
79,23,42,81,67,72,Spartak Moscow,69,67,45,35,74,75,72,38,Pedro Rocha Neves,67,175,32,65,Sogaz Russian Football Championship,65,62,34,Pedro Rocha,Brazil,73,79,66,66,55,77,76,67,72,61,27,79,55,30,59,Right,66,58
74,19,77,75,75,77,Everton,74,66,43,58,74,73,64,55,Tom Davies,52,180,56,57,Premier League,71,56,54,Davies,England,73,73,71,42,73,66,65,61,79,70,58,73,81,64,69,Right,73,40
76,22,74,68,68,77,Napoli,72,72,64,57,75,78,65,58,Zinedine Machach,61,184,53,64,Calcio A,70,63,54,Machach,France,73,75,72,57,70,67,65,64,75,66,62,74,72,60,69,Right,72,62
67,25,79,64,58,70,Kayserispor,65,56,54,39,69,70,72,35,Nikola Stojiljkovic,79,182,41,76,Super Lig,51,64,29,Stojiljkovic,Serbia,73,68,58,72,75,72,71,72,64,77,28,68,73,38,75,Right,61,75
68,26,64,72,67,76,Nastic De Tarragona,61,51,66,31,73,74,73,54,Alvaro Vazquez Garcia,66,182,33,71,Laliga 1 I 2 I 3,59,76,13,Alvaro,Spain,73,69,59,70,68,72,71,75,64,80,25,69,63,39,72,Right,60,71
85,22,47,85,78,76,Ud Las Palmas,67,64,64,23,77,77,66,66,Peter Etebo,67,176,16,80,Laliga Santander,52,62,19,Etebo,Nigeria,73,84,65,65,61,73,76,69,70,81,19,84,68,17,61,Right,65,68
73,27,71,82,86,73,Fc Pacos De Ferreira,69,52,42,73,72,68,47,46,Rafael Henrique Assis Cardoso,56,170,78,86,Liga Nos,66,50,74,Assis,Brazil,73,72,59,51,65,49,75,51,71,62,71,72,75,76,55,Right,48,56
53,27,66,58,55,75,Racing Club,63,58,44,70,67,66,61,56,Nery Dominguez,68,184,71,69,Primera Division,72,69,67,Dominguez,Argentina,73,58,69,55,74,56,66,64,77,77,67,62,76,73,76,Right,75,43
87,23,38,75,77,72,Real Sporting De Gijon,65,54,72,27,69,65,76,42,Alexander Mesa Travieso,57,178,21,70,Laliga 1 I 2 I 3,39,61,21,Nano,Spain,73,82,57,69,61,81,74,71,65,68,20,78,67,29,67,Right,61,67
89,29,79,71,59,64,Athletic Club Ajaccio,64,62,53,27,66,66,72,45,Moussa Maazou,78,186,22,83,Dominos Ligue 2,42,63,15,Maazou,Niger,73,88,57,70,81,66,71,71,61,81,25,87,80,27,82,Right,58,69
66,24,51,68,78,77,Rio Ave Fc,65,63,67,47,75,76,62,78,Joao Pedro Barradas Novais,45,179,45,56,Liga Nos,85,55,47,Joao Novais,Portugal,73,67,74,76,65,68,65,71,83,99,53,67,61,47,72,Right,60,64
70,24,68,43,56,61,Standard De Liege,56,27,31,70,52,45,19,19,Christian Luyindama,72,191,68,70,Belgium Pro League,64,53,68,Luyindama,Dr Congo,73,72,50,24,83,21,61,36,63,68,70,72,72,71,94,Right,51,30
63,27,75,75,63,75,Portimao,70,62,67,35,73,71,73,73,Fabricio Dos Santos Messias,63,182,51,67,Liga Nos,60,71,24,Fabricio,Brazil,73,67,66,70,75,70,68,73,66,77,30,69,76,27,76,Right,70,65
31,36,87,26,38,55,Crystal Palace,61,51,32,74,40,28,32,49,Damien Delaney,77,191,71,58,Premier League,57,57,73,Delaney,Republic Of Ireland,74,32,49,56,79,33,73,41,50,49,74,32,65,75,84,Left,45,28
65,26,80,64,59,72,Sl Benfica,69,67,60,39,70,71,70,62,Haris Seferovic,76,185,35,75,Liga Nos,59,71,25,Seferovic,Switzerland,74,69,66,66,80,71,72,72,69,77,40,73,76,42,83,Left,65,73
75,27,76,78,69,78,Malaga Cf,74,78,76,67,75,72,55,50,Juan Carlos Perez Lopez,57,179,69,68,Laliga Santander,69,64,68,Juankar,Spain,74,77,69,55,69,75,81,63,76,73,71,79,77,67,63,Left,53,80
32,34,81,68,66,71,Aston Villa,71,71,70,74,67,63,61,75,Glenn Whelan,64,180,78,68,Efl Championship,70,62,74,Whelan,Republic Of Ireland,74,42,70,65,73,61,75,63,74,70,70,50,68,76,73,Right,62,59
75,20,66,81,93,63,Ajax,67,48,47,71,65,57,32,35,Maximilian Wober,75,188,71,74,Eredivisie,67,35,67,Wober,Austria,73,75,61,42,77,52,72,37,68,48,68,75,80,72,79,Left,65,34
54,27,70,58,63,75,Chievo Verona,75,61,64,66,71,71,46,61,Nicola Rigoni,67,187,73,67,Calcio A,76,69,58,Rigoni,Italy,74,61,71,51,75,61,71,55,78,61,64,66,78,68,77,Right,71,51
76,22,64,78,79,80,Bologna,76,72,74,68,78,78,48,62,Adam Nagy,54,178,70,54,Calcio A,78,58,68,Nagy,Hungary,74,75,76,58,62,64,74,54,80,58,64,75,79,72,54,Right,78,68
72,31,85,68,73,74,Ca Osasuna,61,64,61,72,68,64,61,45,Oier Sanjurjo Mate,68,178,76,80,Laliga 1 I 2 I 3,65,62,69,Oier,Spain,74,73,68,56,77,69,73,61,73,64,70,74,77,73,74,Right,73,44
77,29,68,77,76,73,Fc Kbenhavn,68,79,76,68,72,69,50,75,Pierre Bengtsson,54,175,63,79,Alka Superliga,70,70,70,Bengtsson,Sweden,74,77,72,56,71,66,74,60,73,74,75,77,80,73,67,Left,65,60
73,21,75,88,88,70,Defensa Y Justicia,68,58,43,73,70,65,35,40,Andres Cubas,55,169,78,75,Primera Division,73,57,71,Cubas,Argentina,74,70,66,51,56,51,70,46,78,59,73,68,83,79,32,Right,60,33
74,30,68,75,72,72,Brighton & Hove Albion,72,76,75,70,71,69,48,81,Markus Suttner,59,179,69,74,Premier League,65,70,69,Suttner,Austria,74,74,71,38,71,51,74,58,73,75,73,74,78,74,69,Left,65,63
68,28,87,71,67,76,Burnley,67,65,60,42,72,72,74,56,Ashley Barnes,76,186,35,82,Premier League,57,67,33,Barnes,Austria,74,67,63,74,81,73,68,73,66,76,39,67,78,46,80,Right,63,68
63,29,66,57,52,71,Middlesbrough,46,37,50,34,64,65,73,60,Rudy Gestede,84,193,36,81,Efl Championship,50,68,16,Gestede,Benin,74,69,50,66,81,74,64,72,61,76,23,74,74,39,90,Right,42,67
55,29,83,56,66,66,Aj Auxerre,70,67,39,73,55,44,44,30,Jordan Adeoti,69,183,74,87,Dominos Ligue 2,67,53,72,Adeoti,Benin,74,56,63,32,79,60,67,44,65,35,69,57,84,75,75,Right,65,35
75,21,65,77,78,79,Paris Saint-Germain,68,73,67,40,75,74,55,72,Giovani Lo Celso,36,177,34,57,Ligue 1 Conforama,73,59,28,Lo Celso,Argentina,74,75,76,55,63,66,64,58,78,58,48,75,74,55,57,Left,80,69
92,25,64,91,73,74,Sivasspor,62,63,50,27,75,74,72,45,Thievy Bifouma,60,180,34,90,Super Lig,47,64,17,Thievy,Congo,74,93,54,56,70,71,72,72,62,85,19,94,67,23,71,Right,38,64
48,32,88,59,63,74,Stoke City,71,82,79,58,67,64,67,75,Charlie Adam,66,185,54,58,Premier League,81,80,54,Adam,Scotland,74,43,79,83,72,77,73,75,77,85,57,39,56,61,75,Left,81,75
72,29,54,81,75,73,Cd Leganes,61,72,59,44,72,72,71,71,Claudio Beauvue,87,174,43,78,Laliga Santander,61,64,36,Beauvue,France,74,70,68,70,58,70,63,72,71,81,21,69,48,45,62,Right,64,83
88,24,67,74,71,74,Tsg 1899 Hoffenheim,67,68,59,68,74,75,47,42,Nico Schulz,54,180,68,60,Bundesliga,63,40,67,Schulz,Germany,74,87,67,56,71,66,72,50,73,63,72,86,76,74,72,Left,65,49
75,25,64,84,79,77,Fc Augsburg,67,70,77,50,78,79,59,69,Moritz Leitner,38,176,66,63,Efl Championship,74,75,41,Leitner,Germany,74,74,74,44,59,70,73,65,77,70,50,74,75,54,49,Right,74,71
67,31,72,75,83,74,Crystal Palace,74,75,75,61,75,75,68,76,Jason Puncheon,49,173,59,63,Premier League,76,69,65,Puncheon,England,74,67,75,73,70,73,73,70,75,74,58,67,74,63,68,Left,74,68
64,27,73,73,62,75,Sunderland,71,68,66,73,73,72,69,47,Jack Rodwell,78,188,75,78,Efl Championship,72,75,72,Rodwell,England,74,63,71,57,74,70,74,71,75,77,66,62,72,73,75,Right,74,66
90,25,72,84,89,75,Granada Cf,72,68,65,31,80,84,70,56,Darwin Machis,47,169,38,79,Laliga 1 I 2 I 3,54,69,20,Machis,Venezuela,74,89,64,62,65,65,68,71,67,81,24,89,73,35,57,Right,66,57
84,24,75,78,80,71,Sd Eibar,67,78,69,70,69,64,35,58,David Junca Rene,54,175,74,75,Laliga Santander,61,46,71,David Junca,Spain,74,81,63,55,78,55,67,45,65,61,75,79,86,69,76,Left,48,43
56,35,76,60,68,69,Rc Deportivo De La Coruna,81,70,71,78,67,64,36,62,Fernando Navarro Corbacho,65,177,77,69,Laliga Santander,65,62,81,Fernando Navarro,Spain,74,58,66,33,73,59,78,50,69,68,79,60,68,78,74,Left,56,58
78,24,62,72,76,69,En Avant De Guingamp,69,72,45,72,70,69,31,42,Jordan Ikoko,59,177,69,75,Ligue 1 Conforama,61,38,75,Ikoko,Dr Congo,74,80,62,49,66,50,68,36,71,39,75,81,75,74,63,Right,45,31
76,27,73,77,79,75,Fc Augsburg,71,72,76,61,74,73,67,77,Jonathan Schmid,56,179,62,65,Bundesliga,62,68,57,Schmid,France,74,75,71,63,74,75,74,68,73,74,62,75,80,65,72,Right,70,60
73,28,74,77,82,70,Cd Leganes,64,76,75,71,67,62,58,73,Raul Garcia Carnero,61,175,72,77,Laliga Santander,68,64,72,Raul Garcia,Spain,74,74,71,64,75,62,68,62,72,72,74,75,87,73,70,Left,65,54
67,29,72,69,66,75,Montpellier Herault Sc,70,74,71,71,73,73,70,63,Paul Lasne,66,186,73,70,Ligue 1 Conforama,73,75,69,Lasne,France,74,68,73,59,73,71,75,72,75,78,71,68,73,72,73,Left,72,71
78,24,69,80,73,75,Angers Sco,69,69,76,44,75,75,68,68,Thomas Toure,67,175,46,70,Ligue 1 Conforama,63,72,41,Toure,Cote D'Ivoire,74,79,72,66,68,73,69,69,75,69,35,80,69,42,67,Right,74,70
62,34,62,56,47,60,Sassuolo,67,71,69,80,60,59,41,47,Federico Peluso,77,188,82,71,Calcio A,62,57,79,Peluso,Italy,74,64,59,48,72,50,74,50,62,70,80,66,69,81,78,Left,38,31
57,32,61,70,75,76,Watford,74,74,80,68,72,68,67,76,Ben Watson,58,181,72,74,Premier League,77,64,64,Watson,England,74,50,76,78,70,64,73,68,79,73,69,45,75,72,70,Right,71,63
34,24,77,29,30,62,Cadiz Cf,68,53,29,74,46,36,27,47,Mikel Villanueva,70,190,74,70,Laliga 1 I 2 I 3,58,43,72,Villanueva,Venezuela,74,44,52,38,78,28,62,38,67,66,71,53,58,78,89,Left,29,25
71,23,90,69,75,75,Sunderland,68,47,50,74,72,70,54,42,Didier Ndong,67,179,75,60,Efl Championship,76,62,74,Ndong,Gabon,74,70,66,51,78,68,70,60,77,74,72,69,77,77,75,Right,69,53
67,24,72,71,67,78,Sl Benfica,79,66,63,64,75,75,54,62,Filipe Augusto Carvalho Souza,60,183,70,65,Super Lig,76,65,60,Filipe Augusto,Brazil,74,68,72,68,71,63,74,61,74,74,59,69,75,68,70,Left,74,54
66,29,73,57,63,72,Granada Cf,64,74,59,70,66,64,58,51,Victor David Diaz Miguel,72,183,68,89,Laliga 1 I 2 I 3,56,49,65,Victor Diaz,Spain,74,70,66,42,78,59,71,56,71,65,76,74,91,72,73,Right,64,35
69,22,68,76,75,77,Ogc Nice,75,69,60,68,74,72,57,50,Remi Walter,50,174,72,69,Ligue 1 Conforama,77,59,69,Walter,France,74,68,74,54,69,52,71,59,81,68,67,68,75,71,67,Left,76,51
93,26,72,83,83,75,Fc Lorient,77,63,49,38,76,75,73,51,Abdul Majeed Waris,66,172,36,92,Dominos Ligue 2,59,73,37,Waris,Ghana,74,92,65,65,74,74,65,72,68,74,34,92,80,33,70,Right,72,65
93,26,72,83,83,75,Fc Lorient,77,63,49,38,76,75,73,51,Abdul Majeed Waris,66,172,36,92,Dominos Ligue 2,59,73,37,Waris,Ghana,74,92,65,65,74,74,65,72,68,74,34,92,80,33,70,Right,72,65
53,23,87,65,42,72,Angers Sco,68,49,59,32,67,67,75,49,Enzo Crivelli,76,184,25,74,Ligue 1 Conforama,54,62,31,Crivelli,France,74,61,62,62,81,77,74,71,73,75,23,67,72,26,84,Right,64,63
70,23,56,76,69,79,Udinese,66,76,80,39,78,81,67,60,Rodrigo De Paul,43,178,28,58,Calcio A,71,77,38,De Paul,Argentina,74,69,74,56,63,64,66,70,78,78,43,69,63,46,66,Right,70,47
53,35,68,68,55,75,Swansea City,76,80,63,79,72,73,56,57,Angel Rangel Zaragoza,76,178,82,75,Premier League,71,59,78,Angel Rangel,Spain,74,50,71,59,72,65,75,59,70,66,77,47,67,80,76,Right,71,43
74,27,68,76,67,73,Granada Cf,64,81,64,71,69,67,44,57,Alejandro Martinez Sanchez,59,176,71,72,Laliga 1 I 2 I 3,66,61,73,Alex Martinez,Spain,74,76,67,55,67,61,57,56,70,79,69,78,87,74,57,Left,53,40
68,31,66,71,74,72,Medipol Basaksehir Fk,72,67,68,42,71,70,74,72,Mevlut Erdinc,73,181,42,83,Super Lig,63,67,33,Erdinc,Turkey,74,72,68,77,75,76,73,72,71,72,40,75,76,42,77,Right,69,70
82,23,52,83,81,79,Rc Celta De Vigo,66,61,70,52,79,80,74,74,Pione Sisto,51,171,51,79,Laliga Santander,62,70,51,Sisto,Denmark,74,84,64,66,66,71,66,72,63,73,48,85,79,55,64,Right,68,62
87,27,57,82,74,78,Sassuolo,71,68,63,33,77,77,66,51,Antonino Ragusa,59,183,36,66,Calcio A,60,69,17,Ragusa,Italy,74,88,67,58,66,70,69,67,75,68,26,88,74,40,66,Right,64,70
